589,1
593,5
1993,3
2858,2
390,3
518,1
1477,1
431,1
1937,4
2346,6
1809,1
2839,8
895,3
128,2
674,1
2152,2
1652,1
1436,1
2435,1
1489,6
2753,1
3072,2
2526,2
3286,6
2411,4
791,1
2497,1
1672,1
749,1
3332,1
3281,1
1673,2
1898,1
2650,1
3445,1
2747,1
3278,13
1599,2
1488,2
1183,1
1179,4
829,1
447,2
1828,6
2961,5
41,16
3226,2
2960,2
3088,5
1349,2
2449,1
1540,2
1992,1
2532,2
2704,2
2930,1
1006,2
445,3
2811,1
608,3
2968,17
3238,2
1526,10
945,2
3290,4
2690,9
2933,4
1186,6
2963,7
3061,1
2745,3
1708,1
1778,2
3007,3
2563,1
2070,1
1818,3
810,1
1622,1
843,2
666,1
2606,6
2008,1
3390,1
1078,1
1263,1
1020,2
3345,1
1016,2
2550,1
3294,1
443,1
3333,1
2630,1
1341,1
1108,1
1831,2
3124,1
1237,1
1776,1
2310,4
2886,6
1127,1
1955,3
943,1
2666,1
672,2
1484,1
2802,1
2908,1
2311,2
2612,1
2723,1
3296,2
1301,5
1176,9
499,4
177,3
1019,1
2014,2
270,1
1790,1
2220,3
155,2
3453,26
2412,1
1705,1
1797,3
404,5
539,2
2248,1
2845,5
1759,5
1883,3
2513,3
1350,2
2419,1
1989,1
524,1
785,22
1655,2
3244,1
805,6
2721,1
665,1
2092,2
2931,3
3045,2
1487,5
1884,2
272,2
833,1
809,1
1443,5
579,10
528,2
164,1
1151,1
2938,2
780,2
2187,7
2142,1
1753,1
732,8
1423,3
784,50
2110,7
2058,17
1105,23
1897,27
2358,4
2032,1
2064,51
2168,64
1092,12
263,24
3480,12
2460,2
786,46
473,2
2101,8
2703,1
3107,1
1702,2
1478,1
737,1
3481,2
2770,1
3306,2
3175,2
3161,9
839,1
2758,2
3254,2
308,1
3451,1
1804,1
2102,6
2182,2
1114,1
1998,1
1746,1
287,1
1952,2
1094,1
2174,2
2084,7
2415,1
813,9
2359,2
2036,1
787,9
2033,2
762,1
1162,1
2609,3
305,2
1579,9
3378,2
2710,1
2918,1
1107,1
2195,1
2090,30
840,1
2059,1
2459,3
3149,1
1056,2
1650,1
1736,2
2515,14
815,2
363,3
2521,4
1333,9
1260,9
3355,7
1316,8
1999,1
286,3
1093,1
2172,8
2434,1
1717,2
2354,1
2213,1
2794,1
1537,3
1295,11
738,2
3027,3
769,1
108,1
2107,1
472,1
1026,7
1527,1
2622,1
2964,1
3255,1
3024,1
1701,2
2099,1
2246,1
1529,5
1538,1
1997,3
291,3
1858,1
1371,5
1115,3
448,1
2623,1
1117,1
1467,1
1532,1
1384,2
3240,1
84,1
950,2
747,2
1367,1
1294,1
1974,1
2889,3
1150,3
2232,1
2158,1
963,5
2301,1
2759,3
1867,3
956,4
1406,1
2893,2
3457,2
1520,2
1517,1
1448,3
2583,1
2717,1
152,1
2199,1
3367,1
1128,3
33,12
187,1
818,2
741,1
2955,1
2965,3
3195,1
1864,1
715,7
1990,1
1226,2
2150,2
2157,2
558,5
2042,1
942,2
1207,1
2305,1
2833,1
3177,2
208,1
3199,1
1744,1
184,1
1547,1
3273,1
1730,1
709,1
3452,2
807,1
2247,1
2463,5
1596,4
592,5
3323,2
1129,1
2047,1
3369,1
662,1
1082,3
2465,3
2337,1
1643,1
3096,2
1191,3
1592,1
467,1
2546,6
1590,2
2735,3
2169,2
1871,3
2683,3
1460,5
3420,6
1281,3
1453,11
3421,8
1616,2
2481,23
2215,2
1972,2
2357,2
2785,3
1882,3
1764,4
2062,3
2145,3
2535,4
3361,3
2318,3
2351,3
2325,1
218,2
2194,5
2561,6
230,3
781,1
2582,7
320,1
3461,3
3082,1
1904,7
1810,6
2332,1
2484,1
713,2
220,1
229,1
1595,2
3068,1
2947,1
2948,1
855,2
317,1
1707,5
2813,1
1429,1
34,2
2144,1
289,1
1279,1
2114,2
2368,2
2338,1
3282,1
2917,3
1048,1
3069,2
1589,4
690,1
3500,1
794,2
1208,1
1139,2
2324,1
864,3
719,1
3081,3
309,4
2505,9
2473,2
522,4
1610,2
1676,1
1446,1
2243,1
678,2
955,2
3507,2
1597,1
2313,1
2891,2
3105,1
3115,2
3104,1
508,1
1209,1
906,1
2613,2
1220,2
1536,1
3548,1
1254,1
222,1
526,1
2956,2
708,1
3002,1
3508,1
2303,2
836,1
2299,3
3049,1
465,2
61,1
1680,1
2944,1
770,2
2941,2
2134,1
1915,2
466,1
3194,4
1900,1
47,1
2761,1
267,1
3364,1
773,1
2178,1
1058,1
2393,2
2417,1
52,1
3103,1
53,2
937,1
756,1
771,1
641,1
3248,1
2928,1
2307,4
3424,1
1785,1
2850,1
736,1
202,2
464,1
1377,1
2670,2
1636,1
2478,1
1087,1
2003,2
2211,1
211,4
2477,1
3173,4
2480,2
957,4
285,4
2789,2
1942,1
1619,8
1954,1
3116,1
246,1
2179,1
1580,2
2483,3
682,5
130,2
1085,1
1500,1
871,1
1230,1
1941,1
129,1
2448,1
2371,1
2192,2
605,2
2638,1
3444,1
32,1
2601,1
1583,1
1244,1
393,2
1614,1
1057,1
2584,1
1261,1
1088,3
1165,1
2069,1
2634,1
2925,9
2904,3
797,1
2342,1
2122,2
1928,2
2635,1
2672,1
2520,1
1608,1
1722,1
606,4
2323,1
1404,1
36,1
1570,1
639,1
1472,2
2462,1
2763,1
1514,2
586,1
640,1
590,1
1147,1
585,1
1563,1
2397,2
1144,2
3181,1
2671,1
22,1
2901,1
2614,1
2222,2
1587,1
2365,1
643,1
459,3
424,2
2808,1
2389,1
1206,1
2161,1
745,1
0,4
1762,1
1113,1
2573,1
2425,1
517,3
1485,1
9,2
2398,1
731,5
2868,2
1837,26
2100,2
1359,2
2467,2
1009,1
1806,1
2177,1
1886,1
2970,2
2974,1
296,1
3256,1
882,2
2621,3
2890,1
2562,1
3388,1
2231,1
2170,6
2870,1
2869,2
2461,1
2383,1
3387,1
2347,4
820,1
2218,1
2852,1
623,1
213,1
510,2
2814,1
2258,3
2560,1
1174,1
362,1
3143,1
3448,1
1588,3
571,1
3129,1
1840,3
412,2
236,1
3532,1
45,1
1148,1
1582,1
2471,1
1374,3
1351,1
1335,1
2605,1
35,1
2151,1
1119,1
3080,2
175,1
3016,5
1027,1
1464,1
618,1
621,3
2392,2
2691,2
3377,1
2173,1
1930,1
3501,1
2911,2
176,1
1465,1
2290,1
198,2
542,1
2474,1
3014,1
1899,1
2244,1
933,2
268,2
3462,2
1215,5
2978,3
2352,1
3520,1
3184,2
2274,3
3201,2
2356,2
2432,3
2124,3
2632,3
654,5
3317,6
2652,4
733,3
475,6
310,3
115,2
2482,3
1204,1
2646,1
395,1
1171,1
3229,1
2362,1
718,3
2514,2
1433,4
964,1
2732,3
185,1
440,1
2552,1
2126,2
1286,2
2927,1
3430,5
2705,1
3419,1
2270,1
2000,1
2939,1
2572,2
888,1
1455,7
215,1
1715,1
1735,1
927,1
2989,1
908,1
2715,1
907,1
1252,1
1554,1
1976,3
1388,2
1372,4
506,1
1975,2
2304,1
1303,1
577,2
151,1
537,1
